index,Address,Category,City,Country,Latitude,Longitude,Name
0,Hüttenstr. 43,Athletics & Sports,Düsseldorf,Deutschland,51.21597,6.784359999999992,Sportzentrum Düsseldorf
0,Im Witschen 30,Gym / Fitness Center,Krefeld,Deutschland,51.31983803443695,6.592140007959671,Torfabrik
0,Breitenbachstraße 52,Gym / Fitness Center,Mönchengladbach,Deutschland,51.19666093250227,6.451198915019632,Actic Fitness
0,Gahlingspfad 14,Gym,Krefeld,Deutschland,51.34215979116128,6.562550539802429,World of Sports
0,Hochdahler Str. 145,Gym Pool,Erkrath,Deutschland,51.22092231554718,6.932385147796701,Neanderbad
0,,Gym,Ratingen,Deutschland,51.29479846354457,6.865357570623711,TV Ratingen Sportzentrum Ost
0,Wankelstr. 13,Massage Studio,Korschenbroich,Deutschland,51.17147,6.58771999999999,PhysioRehaConcept- Praxis für Physiotherapie und Krankengymnastik
0,Freiheitstraße 50,Gym / Fitness Center,Erkrath,Deutschland,51.223095,6.893144,ESSENSIO Health & Sports Club
0,Bonner Straße 29,Gym,Düsseldorf,Deutschland,51.174614,6.835699,Fitnessloft
0,Niederstr. 62 -64,Gym,Krefeld,Deutschland,51.35726,6.64898,SPORTOASE
0,Schelthofer Str.,Gym Pool,Tönisvorst,Deutschland,51.32213729311955,6.480948413205776,Schwimmbad H2O
0,Altenbrucher Damm 15,Medical Center,Duisburg,Deutschland,51.375512119768246,6.760647830639463,Gesundheitszentrum am Sittardsberg (GZS)
0,Auf dem Sand 6,Gym / Fitness Center,Hilden,Deutschland,51.1761219,6.9269001,clever fit Hilden
0,,Gym,,Deutschland,51.29489457067347,6.865658474621105,Fitnessstudio TV Ratingen
0,Benrodestr. 126,Gym,Benrath,Deutschland,51.164728423530974,6.857397080634185,fit-4-u
0,,Gym,,Deutschland,51.3691316276244,6.738389233048967,Sporthalle Süd
0,Hans-Sachs-Str. 19,Gym,Hilden,Deutschland,51.17375738144056,6.915858850565692,Fitness Gym Hilden
0,Düsseldorfer Str. 58a,Martial Arts Dojo,Ratingen,Deutschland,51.29426344977975,6.843575835227965,Kampfkunst Akademie Ratingen - Fachschule für Selbstverteidigung und Kampfkunst
0,Friedensstrasse 145,Gym,Mönchengladbach,Deutschland,51.16744461347531,6.461687088043606,FitGym 24
0,Heinrich-Hertz-Str. 16,Gym,Erkrath,Deutschland,51.19840558970982,6.916179789380447,Fitness Gym
0,Bergheimerstrasse 54,Gym,Grevenbroich,Deutschland,51.08782199479121,6.578627903362639,uniquesport
0,Wilhelm-Schiffer-Str. 41,Gym,Mönchengladbach,Deutschland,51.1649751,6.440221,Return Lady Spa
0,Krefelderstr. 172,Gym,Viersen,Deutschland,51.260851891443714,6.410473544042317,Fitness Gym
0,Münsterstr. 13,Water Park,Düsseldorf,Deutschland,51.24103575195045,6.7829565553681075,Münster Therme
0,Dürerstr. 19,Gym,Duisburg,Deutschland,51.41422669999999,6.666488800000025,pa-training
0,Hohenzollernstraße 5,Spa,Mönchengladbach,Deutschland,51.20003523604801,6.435027695230916,Return Active Spa
0,Büdericher Strasse 13,Athletics & Sports,Neuss,Deutschland,51.21718395371407,6.689614206131609,Athletic Department
0,,College Gym,Düsseldorf,Deutschland,51.21048022571472,6.788509302677635,Fit in Düsseldorf
0,Bilker Allee 36,Yoga Studio,Düsseldorf,Deutschland,51.2112509,6.7660117000000355,Yoga mit Yasmine / Yoga Teacher Düsseldorf
0,Schwerinstr. 21,Yoga Studio,Düsseldorf,Deutschland,51.23977989337917,6.7791031491562475,Rundum Yoga-Studio
0,,Yoga Studio,Düsseldorf,Deutschland,51.21346722275616,6.773725257352331,Rundum Yoga
0,Niederwallstraße 3,Gym Pool,Neuss,Deutschland,51.201474088927014,6.688625987670044,Stadtbad
